id,inventaris_id,polygon,lat,lng,,,,,
455,842364,"{""type"":""Polygon"",""coordinates"":[[[112.142027955,-8.086290862,0],[112.142079047,-8.086310326,0],[112.141979393,-8.086787673,0],[112.141994964,-8.086826601,0],[112.142088779,-8.086845578,0],[112.14208148,-8.086899103,0],[112.141984161,-8.086874774,0],[112.141964698,-8.086891804,0],[112.14188441,-8.087215388,0],[112.142001192,-8.087229986,0],[112.14199146,-8.087302975,0],[112.141336993,-8.087166729,0],[112.141300499,-8.087300542,0],[112.140969616,-8.087212955,0],[112.141164253,-8.086621745,0],[112.141296849,-8.08626045,0],[112.141671525,-8.086357161,0],[112.141999976,-8.086421026,0],[112.142027955,-8.086290862,0]]]}",-8.086803523,112.1415429,,,101,,
456,842365,"{""type"":""Polygon"",""coordinates"":[[[112.159821201,-8.090596411,0],[112.15969675,-8.090681144,0],[112.159660373,-8.090831216,0],[112.159624392,-8.091023336,0],[112.159608461,-8.091091318,0],[112.159511284,-8.091513536,0],[112.159491179,-8.091751452,0],[112.159551496,-8.091774909,0],[112.159554847,-8.091945806,0],[112.159440915,-8.092197126,0],[112.159437564,-8.092341216,0],[112.159353791,-8.092548974,0],[112.159211041,-8.092802975,0],[112.15916386,-8.09290538,0],[112.158547891,-8.092681336,0],[112.158947413,-8.090830329,0],[112.15937725,-8.090645643,0],[112.159515473,-8.090637267,0],[112.159787141,-8.090441062,0],[112.159828482,-8.090501066,0],[112.159821201,-8.090596411,0]]]}",-8.091740528,112.1591474,,,102,,
457,842366,"{""type"":""Polygon"",""coordinates"":[[[112.154908061,-8.107265437,0],[112.154596642,-8.107185149,0],[112.154647734,-8.106992945,0],[112.154445798,-8.10693942,0],[112.154499323,-8.106715587,0],[112.154883731,-8.106815339,0],[112.154869134,-8.106859132,0],[112.155075935,-8.106936987,0],[112.15498105,-8.107092696,0],[112.154908061,-8.107265437,0]]]}",-8.106982442,112.1547545,,,54,,
458,842368,"{""type"":""Polygon"",""coordinates"":[[[112.170612245,-8.107791774,0],[112.17055134,-8.107940323,0],[112.17047558,-8.107912099,0],[112.170347826,-8.108204742,0],[112.170200298,-8.108149408,0],[112.170352375,-8.107699115,0],[112.170612245,-8.107791774,0]]]}",-8.107934192,112.1703868,,,33,,
459,842369,"{""type"":""Polygon"",""coordinates"":[[[112.17055134,-8.107940323,0],[112.170612245,-8.107791774,0],[112.17082072,-8.107867511,0],[112.170763864,-8.108027322,0],[112.17055134,-8.107940323,0]]]}",-8.107907548,112.1706878,,,27,,
460,842370,"{""type"":""Polygon"",""coordinates"":[[[112.170347826,-8.108204742,0],[112.170464499,-8.108249475,0],[112.17039762,-8.108422992,0],[112.170599173,-8.108493345,0],[112.170505247,-8.108754136,0],[112.170058887,-8.108596126,0],[112.170200298,-8.108149408,0],[112.170347826,-8.108204742,0]]]}",-8.10847116,112.1703193,,,110,,
461,842372,"{""type"":""Polygon"",""coordinates"":[[[112.182936433,-8.096155219,0],[112.18264738,-8.096127931,0],[112.182624134,-8.096267404,0],[112.182455423,-8.096246062,0],[112.182466326,-8.095942319,0],[112.182961661,-8.095989049,0],[112.182936433,-8.096155219,0]]]}",-8.096080749,112.1826694,,,39,,
462,845785,"{""type"":""Polygon"",""coordinates"":[[[112.146649477,-8.112817896,0],[112.146405656,-8.112773681,0],[112.146250748,-8.112745589,0],[112.146353679,-8.112123177,0],[112.14725551,-8.112228834,0],[112.147152739,-8.112907274,0],[112.14704993,-8.112888243,0],[112.146894002,-8.113964837,0],[112.146855227,-8.113964946,0],[112.146995623,-8.112880668,0],[112.146649477,-8.112817896,0]]]}",-8.112572415,112.1467745,,,17,,
463,845786,"{""type"":""Polygon"",""coordinates"":[[[112.146649477,-8.112817896,0],[112.146568377,-8.113312719,0],[112.146337515,-8.113261203,0],[112.146405656,-8.112773681,0],[112.146649477,-8.112817896,0]]]}",-8.11303947,112.1464909,,,100,,
464,845809,"{""type"":""Polygon"",""coordinates"":[[[112.151855234,-8.12466553,0],[112.151772678,-8.124955254,0],[112.151593547,-8.124905409,0],[112.151503203,-8.125198249,0],[112.151138711,-8.125078309,0],[112.151241517,-8.124793258,0],[112.151423762,-8.124852449,0],[112.151526568,-8.124570513,0],[112.151855234,-8.12466553,0]]]}",-8.124883311,112.1515016,,,101,,
465,845810,"{""type"":""Polygon"",""coordinates"":[[[112.172940907,-8.084341999,0],[112.172872187,-8.084514735,0],[112.172512551,-8.08441244,0],[112.172482067,-8.084477903,0],[112.172253175,-8.084397723,0],[112.171954495,-8.084284753,0],[112.17176631,-8.084213576,0],[112.171829351,-8.084031132,0],[112.171913192,-8.083829708,0],[112.171981094,-8.083655787,0],[112.172040115,-8.083547002,0],[112.172247592,-8.083621412,0],[112.172848185,-8.08383681,0],[112.173004203,-8.083880704,0],[112.172897513,-8.084182313,0],[112.172959495,-8.084194233,0],[112.172940907,-8.084341999,0]]]}",-8.084056153,112.1723978,,,102,,
466,860393,"{""type"":""Polygon"",""coordinates"":[[[112.170505247,-8.108754136,0],[112.170332481,-8.10923381,0],[112.169904523,-8.109083787,0],[112.170058887,-8.108596126,0],[112.170505247,-8.108754136,0]]]}",-8.10891519,112.1702008,,,107,,
467,860575,"{""type"":""Polygon"",""coordinates"":[[[112.175721508,-8.09459692,0],[112.175697213,-8.094631978,0],[112.175646663,-8.094623817,0],[112.175636814,-8.094622227,0],[112.175636481,-8.094621977,0],[112.175498173,-8.094518073,0],[112.17549717,-8.094517319,0],[112.175494768,-8.094513599,0],[112.175478971,-8.094489144,0],[112.175493951,-8.094472124,0],[112.175515756,-8.094456319,0],[112.175602934,-8.094455747,0],[112.175649017,-8.094472395,0],[112.1757001,-8.094505233,0],[112.175718851,-8.094543422,0],[112.175721508,-8.09459692,0]]]}",-8.094533737,112.1756151,,,1,,
468,860580,"{""type"":""Polygon"",""coordinates"":[[[112.174909605,-8.084701683,0],[112.174799742,-8.084905003,0],[112.17453591,-8.08478147,0],[112.174646978,-8.084536394,0],[112.174909605,-8.084701683,0]]]}",-8.084728263,112.1747203,,,100,,
469,860581,"{""type"":""Polygon"",""coordinates"":[[[112.174649916,-8.08451692,0],[112.17438503,-8.085101836,0],[112.174174038,-8.085012792,0],[112.174251425,-8.084847778,0],[112.174374553,-8.084909449,0],[112.174600091,-8.084445625,0],[112.174653319,-8.084468973,0],[112.17464545,-8.08449007,0],[112.174649916,-8.08451692,0]]]}",-8.084837535,112.1744196,,,15,,
470,877840,"{""type"":""Polygon"",""coordinates"":[[[112.180771618,-8.109883015,0],[112.180753239,-8.109984863,0],[112.179289505,-8.109633173,0],[112.179372737,-8.109336516,0],[112.179375717,-8.109337275,0],[112.180804477,-8.109700913,0],[112.180804317,-8.109701801,0],[112.180803645,-8.109705526,0],[112.180771618,-8.109883015,0]]]}",-8.109662321,112.1800468,,,100,,
471,877841,"{""type"":""Polygon"",""coordinates"":[[[112.180819916,-8.110258361,0],[112.180767148,-8.110468244,0],[112.179146835,-8.110049529,0],[112.179214351,-8.109874802,0],[112.17921645,-8.109875304,0],[112.180705606,-8.110231054,0],[112.180713913,-8.110233038,0],[112.180779288,-8.110248656,0],[112.180819916,-8.110258361,0]]]}",-8.11016805,112.1800074,,,104,,
472,877842,"{""type"":""Polygon"",""coordinates"":[[[112.181179611,-8.1088439,0],[112.181759305,-8.109047607,0],[112.181803411,-8.108940604,0],[112.182181663,-8.109047243,0],[112.181952028,-8.110399089,0],[112.181902887,-8.110365097,0],[112.181863576,-8.11034082,0],[112.181824274,-8.110326268,0],[112.181789896,-8.110326297,0],[112.181716228,-8.110326361,0],[112.1816524,-8.110345864,0],[112.181618022,-8.110345894,0],[112.181362539,-8.110229424,0],[112.181298682,-8.110214893,0],[112.181264286,-8.110195474,0],[112.181229904,-8.110190642,0],[112.181185678,-8.110161508,0],[112.181121824,-8.110151839,0],[112.180989223,-8.110151953,0],[112.180915555,-8.110152017,0],[112.180864637,-8.110169458,0],[112.180779288,-8.110248656,0],[112.180775612,-8.110252066,0],[112.180713913,-8.110233038,0],[112.180706708,-8.110230816,0],[112.18076539,-8.110079739,0],[112.180772114,-8.110062427,0],[112.180772587,-8.110061522,0],[112.180809879,-8.109990203,0],[112.180811726,-8.109984164,0],[112.180892389,-8.109720345,0],[112.180892593,-8.109719681,0],[112.180904826,-8.109679668,0],[112.181108169,-8.109014618,0],[112.181130658,-8.109023837,0],[112.181179611,-8.1088439,0]]]}",-8.109626763,112.1815114,,,106,,
473,877844,"{""type"":""Polygon"",""coordinates"":[[[112.169560873,-8.11407567,0],[112.169333962,-8.114797845,0],[112.169045911,-8.114602933,0],[112.169205777,-8.114011354,0],[112.169560873,-8.11407567,0]]]}",-8.114369916,112.1692937,,,48,,
474,877845,"{""type"":""Polygon"",""coordinates"":[[[112.169286785,-8.114856105,0],[112.169272468,-8.114900153,0],[112.169231236,-8.11489963,0],[112.169206655,-8.114940144,0],[112.169172956,-8.115154057,0],[112.168909171,-8.11508947,0],[112.16903551,-8.114621566,0],[112.169321718,-8.11481232,0],[112.169286785,-8.114856105,0]]]}",-8.114904556,112.1690966,,,49,,
475,877846,"{""type"":""Polygon"",""coordinates"":[[[112.168235103,-8.11385483,0],[112.168226589,-8.113894284,0],[112.168108923,-8.113867402,0],[112.167782213,-8.113792763,0],[112.167694314,-8.113783094,0],[112.167606541,-8.11374874,0],[112.167484335,-8.113700909,0],[112.167387795,-8.113657218,0],[112.167313421,-8.113623559,0],[112.167340107,-8.113538831,0],[112.167396212,-8.113502997,0],[112.167445079,-8.113445661,0],[112.167483085,-8.113490454,0],[112.167526522,-8.113529873,0],[112.167595296,-8.113556749,0],[112.167705698,-8.113560332,0],[112.16779981,-8.113572875,0],[112.167884873,-8.113605126,0],[112.167968126,-8.113642752,0],[112.168035091,-8.113685754,0],[112.168056809,-8.113718005,0],[112.168102056,-8.113750257,0],[112.168152732,-8.113780716,0],[112.168246845,-8.113800425,0],[112.168235103,-8.11385483,0]]]}",-8.113684215,112.1677536,,,39,,
476,877847,"{""type"":""Polygon"",""coordinates"":[[[112.168108923,-8.113867402,0],[112.168223628,-8.113892198,0],[112.168235103,-8.11385483,0],[112.168256823,-8.113784103,0],[112.169179072,-8.113986774,0],[112.169011534,-8.114582287,0],[112.168103024,-8.114138872,0],[112.167272466,-8.113733504,0],[112.167274725,-8.113728015,0],[112.167316181,-8.113627255,0],[112.167387795,-8.113657218,0],[112.167606541,-8.11374874,0],[112.167694487,-8.113785536,0],[112.167770256,-8.113792164,0],[112.167912182,-8.113824872,0],[112.168108923,-8.113867402,0]]]}",-8.114075331,112.1684549,,,40,,
477,877848,"{""type"":""Polygon"",""coordinates"":[[[112.169008307,-8.114587916,0],[112.168881426,-8.115078334,0],[112.167014263,-8.114486163,0],[112.16727439,-8.113727849,0],[112.167274725,-8.113728015,0],[112.168103024,-8.114138872,0],[112.169008307,-8.114587916,0]]]}",-8.114443648,112.1679755,,,42,,
478,878095,"{""type"":""Polygon"",""coordinates"":[[[112.159237389,-8.122944022,0],[112.15901797,-8.123357484,0],[112.158177078,-8.122957582,0],[112.158325392,-8.122668564,0],[112.158477507,-8.122733213,0],[112.158538353,-8.122603915,0],[112.159237389,-8.122944022,0]]]}",-8.12296533,112.1587212,,,100,,
479,878096,"{""type"":""Polygon"",""coordinates"":[[[112.159237389,-8.122944022,0],[112.158538353,-8.122603915,0],[112.158477507,-8.122733213,0],[112.158325392,-8.122668564,0],[112.158177078,-8.122957582,0],[112.157688678,-8.122715952,0],[112.157962597,-8.12197568,0],[112.158186967,-8.122029681,0],[112.158302574,-8.122047935,0],[112.158488155,-8.122099654,0],[112.158682862,-8.122148331,0],[112.158868442,-8.122193965,0],[112.158911034,-8.122224388,0],[112.159151376,-8.122273065,0],[112.159297407,-8.122355207,0],[112.159498198,-8.122452561,0],[112.159237389,-8.122944022,0]]]}",-8.122475597,112.1585282,,,101,,
480,884629,"{""type"":""Polygon"",""coordinates"":[[[112.194959329,-8.096925832,0],[112.194926973,-8.097057836,0],[112.19416875,-8.096888569,0],[112.194200945,-8.096747951,0],[112.194959329,-8.096925832,0]]]}",-8.096904152,112.1945602,,,102,,
481,884645,"{""type"":""Polygon"",""coordinates"":[[[112.169454351,-8.115022997,0],[112.168958151,-8.116962508,0],[112.168819849,-8.116919428,0],[112.168762712,-8.116901631,0],[112.168768023,-8.116870417,0],[112.168773301,-8.116826034,0],[112.168767689,-8.116789386,0],[112.168718249,-8.116760762,0],[112.168791294,-8.116428062,0],[112.16881919,-8.116438794,0],[112.168895158,-8.116150863,0],[112.168961254,-8.115972107,0],[112.169007387,-8.115914524,0],[112.169164705,-8.115559647,0],[112.169186058,-8.115502788,0],[112.169201724,-8.11544263,0],[112.169192689,-8.115284834,0],[112.169211838,-8.115204866,0],[112.169237387,-8.115108682,0],[112.169289898,-8.115035411,0],[112.169335177,-8.114991045,0],[112.169357435,-8.114951158,0],[112.169454351,-8.115022997,0]]]}",-8.116059435,112.1690712,,,103,,
482,884646,"{""type"":""Polygon"",""coordinates"":[[[112.168371595,-8.112504604,0],[112.168275553,-8.112940323,0],[112.167229808,-8.112483379,0],[112.167254943,-8.112382574,0],[112.167305206,-8.112313804,0],[112.167350597,-8.112279079,0],[112.167378745,-8.112276037,0],[112.167403302,-8.112239071,0],[112.167435686,-8.11220515,0],[112.167431336,-8.112150009,0],[112.167450358,-8.112109664,0],[112.168371595,-8.112504604,0]]]}",-8.112515519,112.16783,,,104,,
483,884647,"{""type"":""Polygon"",""coordinates"":[[[112.169640198,-8.114302858,0],[112.169460045,-8.114978037,0],[112.16937328,-8.114920478,0],[112.169399994,-8.114823043,0],[112.169537254,-8.114372924,0],[112.169580147,-8.114362308,0],[112.169605883,-8.114298612,0],[112.169640198,-8.114302858,0]]]}",-8.114653353,112.1695013,,,103,,
484,1587E,"{""type"":""Polygon"",""coordinates"":[[[112.170494619,-8.083165419],[112.170197852,-8.083052885],[112.170160768,-8.083038823],[112.170197963,-8.082948608],[112.170550797,-8.083077906],[112.1705165,-8.083173717],[112.170494619,-8.083165419]]]}",-8.08306033,112.1703577,,,,,
485,1775I,"{""type"":""Polygon"",""coordinates"":[[[112.170503029,-8.083412343],[112.17055825,-8.083275294],[112.17066124,-8.083316792],[112.170606381,-8.08345294],[112.170503029,-8.083412343]]]}",-8.08336432,112.1705822,,,,,
486,1587B,"{""type"":""Polygon"",""coordinates"":[[[112.170609756,-8.083188492],[112.170671355,-8.083210533],[112.170647351,-8.083277694],[112.170585752,-8.083255653],[112.170609756,-8.083188492]]]}",-8.08323309,112.1706286,,,,,
487,1509F,"{""type"":""Polygon"",""coordinates"":[[[112.170481834,-8.082975818],[112.170569446,-8.083004644],[112.170551836,-8.083058167],[112.170464223,-8.08302934],[112.170464219,-8.083027905],[112.170481834,-8.082975818]]]}",-8.08301698,112.1705167,,,,,
488,1587C,"{""type"":""Polygon"",""coordinates"":[[[112.170476148,-8.083479053],[112.170490248,-8.083444063],[112.170530635,-8.083460336],[112.170516724,-8.08349486],[112.170476148,-8.083479053]]]}",-8.08346956,112.1705034,,,,,
489,1546A,"{""type"":""Polygon"",""coordinates"":[[[112.17055825,-8.083275294],[112.170503029,-8.083412343],[112.170490248,-8.083444063],[112.170476148,-8.083479053],[112.170453874,-8.083534334],[112.170050063,-8.083378522],[112.170062018,-8.083352709],[112.17008824,-8.083296099],[112.170395909,-8.083415816],[112.170485528,-8.083187763],[112.170579745,-8.08322195],[112.17055825,-8.083275294]]]}",-8.08337784,112.1703536,,,,,
490,1587D,"{""type"":""Polygon"",""coordinates"":[[[112.170611988,-8.083493116],[112.170591327,-8.083544392],[112.170509974,-8.083511611],[112.170530635,-8.083460336],[112.170611988,-8.083493116]]]}",-8.08350236,112.170561,,,,,
491,1646G,"{""type"":""Polygon"",""coordinates"":[[[112.170494619,-8.083165419],[112.170485528,-8.083187763],[112.170395909,-8.083415816],[112.17008824,-8.083296099],[112.170197852,-8.083052885],[112.170494619,-8.083165419]]]}",-8.08323346,112.170294,,,,,
492,2395J,"{""type"":""Polygon"",""coordinates"":[[[112.170050063,-8.083378522],[112.17003465,-8.083411795],[112.169956503,-8.083375597],[112.169983871,-8.083316511],[112.170062018,-8.083352709],[112.170050063,-8.083378522]]]}",-8.08336415,112.1700093,,,,,
493,1546K,"{""type"":""Polygon"",""coordinates"":[[[112.170606835,-8.08318488],[112.170545012,-8.08316327],[112.170568459,-8.083095618],[112.170630065,-8.083118419],[112.170606835,-8.08318488]]]}",-8.0831405,112.1705875,,,,,
494,1512H,"{""type"":""Polygon"",""coordinates"":[[[112.170190332,-8.082911923],[112.169999561,-8.083323779],[112.169983871,-8.083316511],[112.170174642,-8.082904656],[112.170190332,-8.082911923]]]}",-8.08311422,112.1700871,,,,,
495,2699F,"{""type"":""Polygon"",""coordinates"":[[[112.177381116,-8.093143877],[112.177326476,-8.093028992],[112.177367155,-8.093009645],[112.177421795,-8.09312453],[112.177381116,-8.093143877]]]}",-8.09307676,112.1773741,,,,,
496,1288A,"{""type"":""Polygon"",""coordinates"":[[[112.177375491,-8.092801718],[112.177375537,-8.092801831],[112.177451712,-8.092981088],[112.177369694,-8.093015386],[112.177263036,-8.092760333],[112.177345053,-8.092726035],[112.177375491,-8.092801718]]]}",-8.09287093,112.1773572,,,,,
497,1288D,"{""type"":""Polygon"",""coordinates"":[[[112.177375491,-8.092801718],[112.17743563,-8.092318521],[112.177534615,-8.092329943],[112.177460376,-8.092809642],[112.177375491,-8.092801718]]]}",-8.09255868,112.1774524,,,,,
498,1288B,"{""type"":""Polygon"",""coordinates"":[[[112.177322946,-8.092735281],[112.17723281,-8.092772973],[112.177094237,-8.092441603],[112.177184373,-8.09240391],[112.177322946,-8.092735281]]]}",-8.09258844,112.1772086,,,,,
499,1565K,"{""type"":""Polygon"",""coordinates"":[[[112.177155247,-8.092587498],[112.177128203,-8.092598807],[112.177067192,-8.092452912],[112.177094237,-8.092441603],[112.177155247,-8.092587498]]]}",-8.0925202,112.1771112,,,,,
500,2398E,"{""type"":""Polygon"",""coordinates"":[[[112.177555769,-8.092083589],[112.17756859,-8.092001069],[112.17762558,-8.092010188],[112.177612758,-8.092092469],[112.177555769,-8.092083589]]]}",-8.09204682,112.1775907,,,,,
501,1565I,"{""type"":""Polygon"",""coordinates"":[[[112.177542485,-8.092089141],[112.177468286,-8.092119621],[112.17747312,-8.092129585],[112.177399745,-8.092160898],[112.177375072,-8.09210257],[112.17751665,-8.092037135],[112.177542485,-8.092089141]]]}",-8.09209854,112.1774564,,,,,
502,1288C,"{""type"":""Polygon"",""coordinates"":[[[112.177133071,-8.092425363],[112.177067192,-8.092452912],[112.177021342,-8.092340809],[112.177225499,-8.092250865],[112.177219477,-8.092237828],[112.17747312,-8.092129585],[112.177468286,-8.092119621],[112.177542485,-8.092089141],[112.177555769,-8.092083589],[112.17759737,-8.092160259],[112.177530628,-8.09218815],[112.177540307,-8.092205794],[112.177117947,-8.092391729],[112.177133071,-8.092425363]]]}",-8.09225955,112.1773049,,,,,
503,1813H,"{""type"":""Polygon"",""coordinates"":[[[112.177319564,-8.092195289],[112.177219477,-8.092237828],[112.177225499,-8.092250865],[112.177164274,-8.092277839],[112.177134746,-8.092207267],[112.17729536,-8.092135883],[112.177319564,-8.092195289]]]}",-8.092205,112.1772247,,,,,
504,1565J,"{""type"":""Polygon"",""coordinates"":[[[112.176990021,-8.092280857],[112.177067505,-8.092241921],[112.177087158,-8.09228103],[112.177009674,-8.092319967],[112.176990021,-8.092280857]]]}",-8.09228094,112.1770386,,,,,
505,1734G,"{""type"":""Polygon"",""coordinates"":[[[112.177434888,-8.093233897],[112.17762558,-8.092010188],[112.177654706,-8.092014727],[112.177464015,-8.093238436],[112.177434888,-8.093233897]]]}",-8.09262431,112.1775448,,,,,
506,1566G,"{""type"":""Polygon"",""coordinates"":[[[112.181836285,-8.088616645],[112.181866037,-8.088618464],[112.181860744,-8.088705017],[112.181832562,-8.088703294],[112.181836285,-8.088616645]]]}",-8.08866046,112.1818489,,,,,
